"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000165828.1","Prap1",-0.255745901819718,0.445206174777933,1
"ENSG00000178031","Adamtsl1",-0.254690920238403,0.395195440115231,1
"ENSG00000102287","Gabre",-0.254601428468507,0.511843274216545,1
"unknown.7161","2310030G06Rik",-0.254484375010105,0.411911822180664,1
"ENSG00000003987.1","Mtmr7",-0.254422151947265,0.450549109852174,1
"ENSG00000100764.1","Psmc1",-0.253195954747862,0.59005413905892,1
"ENSG00000137807","Kif23",-0.252900575716196,0.608921577469841,1
"unknown.9350","1700093C20Rik",-0.252875462363726,0.538583832280266,1
"ENSG00000166317.2","Synpo2l",-0.25276066016219,0.544613302242318,1
"ENSG00000203740","Mettl11b",-0.252602232902296,0.575850116534898,1
"unknown.5999","Xlr5a",-0.251980801568381,0.511843274216545,1
"unknown.317","Timd2",-0.25192978530844,0.538583832280266,1
"ENSG00000064115.2","Tm7sf3",-0.251892791912082,0.608921577469841,1
"ENSG00000036565","Slc18a1",-0.251116856261086,0.445206174777933,1
"ENSG00000119285.2","Heatr1",-0.25107582212998,0.525774372449291,1
"unknown.1469","Klra7",-0.250613084030446,0.59005413905892,1
"ENSG00000079112","Cdh17",-0.250515506861202,0.596642586281995,1
"unknown.3779","B230204H03Rik",-0.250182343307747,0.532309810886779,1
"ENSG00000129116.2","Palld",-0.249849848819744,0.596642586281995,1
"ENSG00000168487","Bmp1",-0.249544135017969,0.386574627086952,1
"ENSG00000133106","Epsti1",-0.249421883467048,0.544613302242318,1
"unknown.4327","A630033H20Rik",-0.249246889032032,0.439706906410126,1
"ENSG00000147255.2","Igsf1",-0.249015446839324,0.575850116534898,1
"ENSG00000170876.1","Tmem43",-0.248714335158505,0.532309810886779,1
"ENSG00000037965","Hoxc8",-0.248625896814053,0.59005413905892,1
"unknown.956","Tas2r105",-0.248258720067881,0.602924045422597,1
"ENSG00000086666.2","Zfand6",-0.248142157263507,0.596642586281995,1
"ENSG00000134028","Adamdec1",-0.248032327859244,0.544613302242318,1
"unknown.9441","C79557",-0.247916967376745,0.532309810886779,1
"unknown.934","Olfr68",-0.24614694730979,0.602924045422597,1
"ENSG00000143318","Casq1",-0.246141365903095,0.55599883905353,1
"ENSG00000131669.2","Ninj1",-0.245893362256487,0.550413612053198,1
"unknown.4343","AI448005",-0.24548568638536,0.538583832280266,1
"unknown.6356","C77649",-0.245320167459688,0.583132942516488,1
"ENSG00000284862.2","Ccdc39",-0.245144950923053,0.583132942516488,1
"ENSG00000197576","Hoxa4",-0.24511860749734,0.596642586281995,1
"unknown.1271","Cyp4a31",-0.245093071982418,0.602924045422597,1
"ENSG00000154262","Abca6",-0.244872067435778,0.608921577469841,1
"unknown.6553","C230004F18Rik",-0.244842659380133,0.596642586281995,1
"ENSG00000112902.3","Sema5a",-0.244657260076827,0.525774372449291,1
"unknown.8230","1500005C15Rik",-0.244197741071262,0.561381886303945,1
"ENSG00000135373.2","Ehf",-0.243617098839114,0.602924045422597,1
"unknown.6389","A530064N14Rik",-0.24310889554604,0.488684255662722,1
"unknown.959","Vmn1r15",-0.2430518477645,0.620145661961653,1
"unknown.9459","D4Ertd179e",-0.242956834940054,0.608921577469841,1
