"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000103647","Coro2b",-0.242398322596773,0.46079406168304,1
"ENSG00000137628","Ddx60",-0.242225407428693,0.544613302242318,1
"ENSG00000110721","Chka",-0.241892637598492,0.411425428553669,1
"unknown.6800","D15Wsu126e",-0.241828753339277,0.411425428553669,1
"ENSG00000164118.2","Cep44",-0.241821327412094,0.505237799608768,1
"ENSG00000221869.1","Cebpd",-0.241448472409951,0.479694194621329,1
"ENSG00000143476.2","Dtl",-0.24053470042543,0.488684255662722,1
"unknown.595","2610201A13Rik",-0.240136722815819,0.583132942516488,1
"ENSG00000144810.1","Col8a1",-0.240099402041565,0.538583832280266,1
"ENSG00000173926.2","March3",-0.239840843506473,0.538583832280266,1
"ENSG00000155087.1","Odf1",-0.239654812502081,0.538583832280266,1
"ENSG00000115919.1","Kynu",-0.239307315445674,0.602924045422597,1
"ENSG00000128731.3","Herc2",-0.239004715713962,0.407487711849157,1
"ENSG00000205111.1","Cdkl4",-0.238450679197877,0.671811644287591,1
"ENSG00000169118.1","Csnk1g1",-0.238369692430199,0.396417666984672,1
"ENSG00000154803.2","Flcn",-0.237934506465441,0.488684255662722,1
"ENSG00000106780.1","Megf9",-0.237792981083727,0.386574627086952,1
"ENSG00000130725.1","Ube2m",-0.2377083291467,0.455742841024798,1
"ENSG00000153487.1","Ing1",-0.237384149005322,0.439442028522158,1
"ENSG00000110108.4","Tmem109",-0.23724235502709,0.677809263800169,1
"ENSG00000090905.4","Tnrc6a",-0.237009145142754,0.59005413905892,1
"ENSG00000157214.1","Steap2",-0.236485815602111,0.367299057474249,1
"ENSG00000161217","Pcyt1a",-0.236149968573539,0.367299057474249,1
"ENSG00000129152.1","Myod1",-0.236125979458901,0.59005413905892,1
"ENSG00000071991","Cdh19",-0.235838347210367,0.520293023341014,1
"ENSG00000110367.3","Ddx6",-0.23574427906816,0.608921577469841,1
"ENSG00000185736.2","Adarb2",-0.235215901283347,0.561381886303945,1
"unknown.1095","Lyz2",-0.235070623899783,0.451855280216579,1
"ENSG00000186197.4","Edaradd",-0.23499427292084,0.510411324495181,1
"ENSG00000100764.1","Psmc1",-0.234854041885713,0.688880412752586,1
"unknown.7246","AA517650",-0.234678999639129,0.614655895398678,1
"ENSG00000137807","Kif23",-0.234125557267055,0.602924045422597,1
"ENSG00000161835","Grasp",-0.234056008006647,0.520293023341014,1
"ENSG00000116729.3","Wls",-0.23389358607156,0.671811644287591,1
"unknown.3256","4933438A12Rik",-0.233752907531357,0.57158790048308,1
"ENSG00000150401.1","Dcun1d2",-0.233688940499458,0.58111567594072,1
"unknown.6066","A230046K03Rik",-0.233606469004266,0.59005413905892,1
"ENSG00000151062.1","Cacna2d4",-0.232932438531863,0.331996160027906,1
"unknown.5536","Csrp2bp",-0.232871811005889,0.494383583524165,1
"ENSG00000163902.5","Rpn1",-0.232815956558622,0.614655895398678,1
"unknown.9172","Car8",-0.232788374449344,0.421525152892324,1
"ENSG00000122547.1","Eepd1",-0.232787874348727,0.538583832280266,1
"unknown.5679","Ept1",-0.232723717528362,0.374959436447939,1
"unknown.584","LOC102640089",-0.232460943359646,0.596642586281995,1
"ENSG00000083168.2","Kat6a",-0.231825954693006,0.520293023341014,1
"unknown.4509","Wfdc17",-0.231808475297975,0.566574604800745,1
"ENSG00000096696.1","Dsp",-0.231805405234622,0.475153719007812,1
"unknown.7095","Pfpl",-0.23178686807011,0.677809263800169,1
"ENSG00000066117","Smarcd1",-0.231531727682854,0.608921577469841,1
"ENSG00000171819","Angptl7",-0.231484772883272,0.475153719007812,1
"ENSG00000258818","Rnase4",-0.231021048051137,0.455816068794307,1
"ENSG00000135899","Sp110",-0.230926211030384,0.55599883905353,1
"ENSG00000115514.1","Txndc9",-0.230785958075939,0.435116392756095,1
"ENSG00000151704","Kcnj1",-0.23015708902034,0.608921577469841,1
"unknown.6948","Il4ra",-0.22947001380658,0.57158790048308,1
"unknown.2369","Tmem57",-0.229358778938499,0.385961239470759,1
