"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000141644.1","Mbd1",-0.214562601183614,0.694004759387217,1
"ENSG00000109743","Bst1",-0.214562574968353,0.451855280216579,1
"ENSG00000145362.3","Ank2",-0.214320749082165,0.455816068794307,1
"unknown.5456","D18Ertd232e",-0.214281938611855,0.470493757557979,1
"ENSG00000129038","Loxl1",-0.213925152760055,0.40637072797372,1
"unknown.7570","LOC665506",-0.213729604234872,0.520293023341014,1
"ENSG00000017483","Slc38a5",-0.213715092771847,0.529603570942432,1
"ENSG00000134321.2","Rsad2",-0.213692866555622,0.390433224094636,1
"unknown.9613","4930523C07Rik",-0.21363857875893,0.602924045422597,1
"ENSG00000138755","Cxcl9",-0.213598017006406,0.566574604800745,1
"ENSG00000034533","Aste1",-0.213267829698927,0.529603570942432,1
"ENSG00000151023","Enkur",-0.212851385512919,0.403106554469253,1
"ENSG00000057294.2","Pkp2",-0.212664979391948,0.396417666984672,1
"ENSG00000135862.1","Lamc1",-0.212624912608697,0.419076011795276,1
"ENSG00000120690.1","Elf1",-0.212582225805582,0.455816068794307,1
"unknown.9395","9430047G12Rik",-0.212452308142624,0.415287420239689,1
"ENSG00000275714.1","Hist1h3a",-0.212315288110733,0.542611699902126,1
"ENSG00000044115","Ctnna1",-0.21223291426668,0.508515049113376,1
"unknown.3382","5830487K18Rik",-0.212101247550646,0.630457422273063,1
"ENSG00000168546.2","Gfra2",-0.212030333697189,0.450210522992816,1
"ENSG00000168487.1","Bmp1",-0.211946076944617,0.470852892911974,1
"ENSG00000070540","Wipi1",-0.211916952060099,0.566574604800745,1
"ENSG00000081237.1","Ptprc",-0.211537640430341,0.515427138336915,1
"ENSG00000102524.2","Tnfsf13b",-0.211337212206409,0.496756189221017,1
"ENSG00000116132","Prrx1",-0.211336512332383,0.534061359609848,1
"ENSG00000127191","Traf2",-0.211300403906427,0.561381886303945,1
"ENSG00000152503.1","Trim36",-0.21121246858868,0.635308588954406,1
