"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000064763.1","Far2",0.28900490960782,0.283087605491972,1
"ENSG00000105290","Aplp1",0.288455948981758,0.311233238726458,1
"ENSG00000088448.3","Ankrd10",0.288031819871013,0.463818798256563,1
"ENSG00000197971.5","Mbp",0.287749817401502,0.396571812686932,1
"ENSG00000154654.2","Ncam2",0.287536566934251,0.286917013717729,1
"unknown.4422","Adam6a",0.287342300511001,0.42219249420358,1
"ENSG00000145864.3","Gabrb2",0.287138575562306,0.257636638413221,1
"ENSG00000175352.2","Nrip3",0.28674344432507,0.238503488662476,1
"ENSG00000165376","Cldn2",0.286702484179087,0.372945586641584,1
"ENSG00000150093.4","Itgb1",0.2864403404764,0.442627102119394,1
"ENSG00000152954","Nrsn1",0.286305320563987,0.194963120462245,1
"ENSG00000141433","Adcyap1",0.285580925725142,0.428208454695303,1
"ENSG00000070182.1","Sptb",0.285445547838924,0.315305584621194,1
"ENSG00000134287.4","Arf3",0.285370709845184,0.439706906410126,1
"ENSG00000070367.1","Exoc5",0.285224143594209,0.415986556494832,1
"unknown.6936","6330409D20Rik",0.285048934990224,0.428208454695303,1
"ENSG00000115919.1","Kynu",0.284482996982562,0.463818798256563,1
"ENSG00000244694","Ptchd4",0.284215939220494,0.346895248553151,1
"ENSG00000204970.1","Pcdha1",0.284143016366143,0.401814482317435,1
"ENSG00000123892.1","Rab38",0.283979941673097,0.329139123918855,1
"ENSG00000139915","Mdga2",0.283241331643247,0.385671010023114,1
"ENSG00000163285.1","Gabrg1",0.282729111143367,0.39119258773046,1
"ENSG00000147145.1","Lpar4",0.282637940315228,0.445206174777933,1
"ENSG00000184524.1","Cend1",0.282608297656082,0.445206174777933,1
"ENSG00000161800.1","Racgap1",0.281911242156139,0.476689026853438,1
"ENSG00000101489.1","Celf4",0.281880079376116,0.257636638413221,1
"ENSG00000149231.2","Ccdc82",0.281150779257672,0.504404701847167,1
"ENSG00000129159.1","Kcnc1",0.281133191396086,0.254503112384254,1
"ENSG00000111859.2","Nedd9",0.280942447212213,0.372945586641584,1
"ENSG00000168843","Fstl5",0.280743157697133,0.298073189942672,1
"ENSG00000102837","Olfm4",0.280638993118685,0.324480740721244,1
"ENSG00000164796.1","Csmd3",0.28061473278626,0.294408643354464,1
"ENSG00000187323.2","Dcc",0.280222426164016,0.43404370365553,1
"unknown.2788","9430087N24Rik",0.280205279459309,0.525774372449291,1
"ENSG00000178235","Slitrk1",0.279741044782657,0.396571812686932,1
"unknown.5392","C77370",0.279677950680111,0.411911822180664,1
"ENSG00000197959.1","Dnm3",0.278888716452467,0.312215614255385,1
