"","hgnc_symbol","logFC","PValue","FDR"
"unknown.3888","C030045M22Rik",-0.29552962883887,0.583132942516488,1
"unknown.3983","4921504P13Rik",-0.295399137811006,0.449963661702325,1
"ENSG00000129173","E2f8",-0.294444203746746,0.39119258773046,1
"ENSG00000164638.1","Slc29a4",-0.294151696562364,0.353329813180129,1
"unknown.5637","Zfp93",-0.292393289792902,0.518958992444161,1
"ENSG00000147588","Pmp2",-0.292034399864471,0.368189123523743,1
"ENSG00000164825","Defb1",-0.291122859450014,0.346895248553151,1
"ENSG00000135049.1","Agtpbp1",-0.290831808654479,0.380000953359502,1
"unknown.7889","Car3",-0.290442061365518,0.358399447940792,1
"unknown.2435","Car3",-0.290253372554341,0.42219249420358,1
"unknown.6013","Ispd",-0.290076839733118,0.532309810886779,1
"ENSG00000002834.7","Lasp1",-0.289615032321838,0.457021938541512,1
"unknown.122","Cyp3a11",-0.289056009361729,0.511843274216545,1
"unknown.6374","C79246",-0.288851322399924,0.380000953359502,1
"ENSG00000260428.1","Scx",-0.288707804881829,0.428208454695303,1
"ENSG00000166923","Grem1",-0.287983489276441,0.457021938541512,1
"ENSG00000115112","Tfcp2l1",-0.287853786319082,0.353329813180129,1
"ENSG00000151704","Kcnj1",-0.287841301209871,0.463818798256563,1
"ENSG00000163902.5","Rpn1",-0.287618017895451,0.442627102119394,1
"ENSG00000128739.5","Snrpn",-0.287602349105265,0.596642586281995,1
"unknown.6952","Fam134c",-0.287518476445471,0.457021938541512,1
"ENSG00000088325.2","Tpx2",-0.287163703654215,0.470369738972666,1
"ENSG00000182010","Rtkn2",-0.28686071391986,0.385671010023114,1
"unknown.4008","AU022751",-0.286661983322496,0.463818798256563,1
"ENSG00000138180","Cep55",-0.286337863165646,0.386574627086952,1
"unknown.7310","Ms4a4c",-0.284076511843343,0.385671010023114,1
"unknown.6548","LOC102635741",-0.284052165416145,0.504404701847167,1
"ENSG00000204179","Ptpn20",-0.28393553371149,0.42219249420358,1
"ENSG00000125730","C3",-0.283874064473454,0.194963120462245,1
"unknown.675","Lce1i",-0.283541176272927,0.415986556494832,1
"unknown.4777","Gm10033",-0.283228725033296,0.525774372449291,1
"unknown.317","Timd2",-0.283167870282929,0.457021938541512,1
"unknown.4091","AA467197",-0.28301324680962,0.372945586641584,1
"unknown.9243","Tmco5",-0.282676238128989,0.470369738972666,1
"ENSG00000121351","Iapp",-0.282575009777016,0.518958992444161,1
"ENSG00000102575","Acp5",-0.282572919785871,0.283087605491972,1
"ENSG00000168685.1","Il7r",-0.282270908983425,0.294408643354464,1
