"","hgnc_symbol","logFC","PValue","FDR"
"ENSG00000176182.1","Mypop",-0.217194901089228,0.688880412752586,1
"ENSG00000115163","Cenpa",-0.217150844785874,0.625407742769173,1
"unknown.7372","Sprr2a1",-0.217125990139905,0.635308588954406,1
"ENSG00000134186.3","Prpf38b",-0.216824615487164,0.510411324495181,1
"unknown.7521","1110025L11Rik",-0.216338665505422,0.694004759387217,1
"unknown.2988","Psg21",-0.215827562905709,0.635308588954406,1
"ENSG00000137801.1","Thbs1",-0.215716290742466,0.422793433498375,1
"ENSG00000197629","Mpeg1",-0.21569160657217,0.529603570942432,1
"ENSG00000162692.1","Vcam1",-0.215207157958534,0.392990104615479,1
"ENSG00000137727","Arhgap20",-0.21516584707333,0.5007682141889,1
"ENSG00000102230.1","Pcyt1b",-0.215063946139271,0.538395546294978,1
"ENSG00000136160","Ednrb",-0.214892558482973,0.534061359609848,1
"ENSG00000186197.4","Edaradd",-0.214796375214635,0.585648035708257,1
"ENSG00000105699","Lsr",-0.214678697507053,0.698884105967114,1
"ENSG00000148358.3","Gpr107",-0.214658708747565,0.608921577469841,1
"unknown.456","Ms4a6d",-0.214499876790043,0.614655895398678,1
"unknown.2261","8430408J09Rik",-0.21448277163975,0.430023242666372,1
"ENSG00000122877.1","Egr2",-0.214088281646594,0.515427138336915,1
"ENSG00000100012.1","Sec14l3",-0.213892067896449,0.625407742769173,1
"ENSG00000163216","Sprr2d",-0.213860031412064,0.57158790048308,1
"unknown.9169","C230011H18Rik",-0.213349082191536,0.515914991503007,1
"ENSG00000173369.1","C1qb",-0.213303519207215,0.467209222735502,1
"ENSG00000205111.1","Cdkl4",-0.213212815996169,0.671811644287591,1
"unknown.4422","Adam6a",-0.213197630173179,0.608921577469841,1
"unknown.4869","Zfml",-0.21260427399314,0.57158790048308,1
"ENSG00000212900","Krtap3-2",-0.212594838799247,0.683489866722675,1
"ENSG00000103647","Coro2b",-0.21254847860999,0.529603570942432,1
"unknown.3189","Cdrt4os1",-0.212307681487526,0.683489866722675,1
"ENSG00000183495.2","Ep400",-0.212302023644437,0.421941662463351,1
"ENSG00000159398.2","Ces5a",-0.212153445707241,0.625407742769173,1
"ENSG00000173402.2","Dag1",-0.21194348063839,0.446992115857806,1
"ENSG00000166482","Mfap4",-0.211894758498238,0.459693453972699,1
"ENSG00000001631.1","Krit1",-0.211557319457127,0.36916429368563,1
"ENSG00000137628","Ddx60",-0.211223336046188,0.630457422273063,1
"ENSG00000108691","Ccl2",-0.210692683989401,0.561381886303945,1
"ENSG00000166833.2","Nav2",-0.210243886070783,0.585648035708257,1
"ENSG00000149573","Mpzl2",-0.210207049778182,0.455816068794307,1
"ENSG00000136514","Rtp4",-0.210129743200208,0.594289573797025,1
"unknown.7095","Pfpl",-0.209794138511054,0.677809263800169,1
"ENSG00000167613.1","Lair1",-0.209722787693584,0.576431828452282,1
"unknown.9162","D9Ertd496e",-0.209387085440787,0.712231598692452,1
"unknown.9082","Trp53",-0.209371248496816,0.683489866722675,1
"ENSG00000178694","Nsun3",-0.208867014182995,0.525016240060059,1
"unknown.1668","Defb9",-0.208822512189236,0.550710498389522,1
"unknown.6773","C230014O12Rik",-0.208811084987958,0.683489866722675,1
"unknown.663","Lce1a1",-0.208339441519797,0.688880412752586,1
"ENSG00000171365.2","Clcn5",-0.208173882033251,0.596642586281995,1
"ENSG00000128016","Zfp36",-0.208025523013461,0.538395546294978,1
"ENSG00000073584.2","Smarce1",-0.207490523950106,0.57158790048308,1
"ENSG00000094963.4","Fmo2",-0.207303396825403,0.703537362495159,1
"ENSG00000134755.1","Dsc2",-0.20718210287748,0.467209222735502,1
"unknown.9192","Dsg1a",-0.206995370128662,0.652965385420447,1
"ENSG00000152377.1","Spock1",-0.206954085040641,0.546715047048389,1
"ENSG00000170876.1","Tmem43",-0.20691237428237,0.688880412752586,1
"unknown.2386","Olfr701",-0.206775638935648,0.635308588954406,1
"ENSG00000161217","Pcyt1a",-0.206769565080983,0.474423747077175,1
"ENSG00000137807","Kif23",-0.206758521558391,0.602924045422597,1
"ENSG00000164089.1","Etnppl",-0.20661170649785,0.52299294681312,1
"ENSG00000120063.1","Gna13",-0.206459579239104,0.418923324249312,1
